ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
MOZ,Tete,3653885,"Children living with neither parent, both alive",7,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431005,1431005,Region,Tete,0,,0,1,HCLVARCNBA,MZDHS1997431005,1997,DHS,935,1557,,,1
MOZ,Manica,5185770,"Children living with neither parent, both alive",4.5,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431006,1431006,Region,Manica,0,,0,1,HCLVARCNBA,MZDHS1997431006,1997,DHS,1212,2152,,,1
MOZ,Sofala,7487643,"Children living with neither parent, both alive",2.1,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431007,1431007,Region,Sofala,0,,0,1,HCLVARCNBA,MZDHS1997431007,1997,DHS,2626,2299,,,1
MOZ,Inhambane,5641478,"Children living with neither parent, both alive",13,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431008,1431008,Region,Inhambane,0,,0,1,HCLVARCNBA,MZDHS1997431008,1997,DHS,1749,1678,,,1
MOZ,Gaza,6203297,"Children living with neither parent, both alive",9.6,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431009,1431009,Region,Gaza,0,,0,1,HCLVARCNBA,MZDHS1997431009,1997,DHS,1975,1905,,,1
MOZ,Maputo Provincia,4065472,"Children living with neither parent, both alive",19.8,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431010,1431010,Region,Maputo Provincia,0,,0,1,HCLVARCNBA,MZDHS1997431010,1997,DHS,1284,1458,,,1
MOZ,Maputo Cidade,3656492,"Children living with neither parent, both alive",7.4,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431011,1431011,Region,Maputo Cidade,0,,0,1,HCLVARCNBA,MZDHS1997431011,1997,DHS,1005,1877,,,1
MOZ,Niassa,7696858,"Children living with neither parent, mother alive",1,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NMA,260936070,I,431001,1431001,Region,Niassa,0,,0,1,HCLVARCNMA,MZDHS1997431001,1997,DHS,1074,1780,,,1
MOZ,Cabo Delgado,5647067,"Children living with neither parent, mother alive",1.8,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NMA,260936070,I,431002,1431002,Region,Cabo Delgado,0,,0,1,HCLVARCNMA,MZDHS1997431002,1997,DHS,1219,1402,,,1
MOZ,Nampula,4156003,"Children living with neither parent, mother alive",1.3,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NMA,260936070,I,431003,1431003,Region,Nampula,0,,0,1,HCLVARCNMA,MZDHS1997431003,1997,DHS,3187,2060,,,1
