ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
MOZ,Cabo Delgado,4267383,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431002,1431002,Region,Cabo Delgado,14000,Three years preceding the survey,0,0,RHANCPWOTH,MZDHS1997431002,1997,DHS,214,234,,,1
MOZ,Cabo Delgado,1351139,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431002,1431002,Region,Cabo Delgado,14002,Two years preceding the survey,0,1,RHANCPWOTH,MZDHS1997431002,1997,DHS,162,181,,,1
MOZ,Nampula,5675414,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431003,1431003,Region,Nampula,14000,Three years preceding the survey,0,0,RHANCPWOTH,MZDHS1997431003,1997,DHS,631,397,,,1
MOZ,Nampula,5222315,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431003,1431003,Region,Nampula,14002,Two years preceding the survey,0,1,RHANCPWOTH,MZDHS1997431003,1997,DHS,478,307,,,1
MOZ,Zambézia,5384530,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431004,1431004,Region,Zambézia,14000,Three years preceding the survey,0,0,RHANCPWOTH,MZDHS1997431004,1997,DHS,540,261,,,1
MOZ,Zambézia,3030720,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431004,1431004,Region,Zambézia,14002,Two years preceding the survey,0,1,RHANCPWOTH,MZDHS1997431004,1997,DHS,418,193,,,1
MOZ,Tete,1339910,Antenatal care provider: Other,0.4,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431005,1431005,Region,Tete,14000,Three years preceding the survey,0,0,RHANCPWOTH,MZDHS1997431005,1997,DHS,177,260,,,1
MOZ,Tete,7845134,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431005,1431005,Region,Tete,14002,Two years preceding the survey,0,1,RHANCPWOTH,MZDHS1997431005,1997,DHS,139,206,,,1
MOZ,Manica,7449914,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431006,1431006,Region,Manica,14000,Three years preceding the survey,0,0,RHANCPWOTH,MZDHS1997431006,1997,DHS,277,458,,,1
MOZ,Manica,4274365,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431006,1431006,Region,Manica,14002,Two years preceding the survey,0,1,RHANCPWOTH,MZDHS1997431006,1997,DHS,198,336,,,1
