location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,200,2026-03-15,2026-04-14
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,40,2026-03-15,2026-04-14
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,miscellaneous food,Sugar,KG,actual,Retail,MZN,95,2026-03-15,2026-04-14
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,700,2026-03-15,2026-04-14
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,160,2026-03-15,2026-04-14
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,165,2026-03-15,2026-04-14
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,80,2026-03-15,2026-04-14
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,vegetables and fruits,Carrots,KG,actual,Retail,MZN,120,2026-03-15,2026-04-14
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,vegetables and fruits,Kale,KG,actual,Retail,MZN,70,2026-03-15,2026-04-14
MOZ,True,True,Tete,Doa,MZ10,Tete,MZ1007,Doa,2,Doa (rural),-16.65,34.57,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,90,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,715,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1600,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,36,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,MZN,300,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,300,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,50,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,miscellaneous food,Sugar,KG,actual,Retail,MZN,100,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,750,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,120,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,100,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,110,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,44,2026-03-15,2026-04-14
MOZ,True,True,Tete,Marara,MZ10,Tete,MZ1010,Marara,2,Marara (rural),-16.04,33.22,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,154,2026-03-15,2026-04-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,1200,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,cereals and tubers,Potatoes,KG,actual,Retail,MZN,65,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1380,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,60,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,17.5,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,miscellaneous food,Sugar,KG,actual,Retail,MZN,47.5,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,100,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,55,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,70,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,100,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,vegetables and fruits,Carrots,KG,actual,Retail,MZN,175,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,vegetables and fruits,Cassava leaves,KG,actual,Retail,MZN,75,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,vegetables and fruits,Garlic,KG,actual,Retail,MZN,300,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,vegetables and fruits,Kale,KG,actual,Retail,MZN,25.05,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,vegetables and fruits,Onions,KG,actual,Retail,MZN,70,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Ancuabe,MZ01,Cabo Delgado,MZ0101,Ancuabe,2,Ancuabe (rural),-12.96,39.84,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,60,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,1200,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,cereals and tubers,Potatoes,KG,actual,Retail,MZN,70,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1750,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,95,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,35,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,miscellaneous food,Sugar,KG,actual,Retail,MZN,90,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,975,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,120,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,110,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,vegetables and fruits,Carrots,KG,actual,Retail,MZN,120,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,vegetables and fruits,Cassava leaves,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,vegetables and fruits,Garlic,KG,actual,Retail,MZN,300,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,vegetables and fruits,Kale,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,vegetables and fruits,Onions,KG,actual,Retail,MZN,70,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Chiure,MZ01,Cabo Delgado,MZ0103,Chiure,2,Chiure (rural),-13.52,39.61,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,60,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,1100,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,cereals and tubers,Potatoes,KG,actual,Retail,MZN,62.5,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1000,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,92.5,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,miscellaneous food,Sugar,KG,actual,Retail,MZN,100,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,800,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,120,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,70,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,vegetables and fruits,Cassava leaves,KG,actual,Retail,MZN,35,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,35,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,vegetables and fruits,Garlic,KG,actual,Retail,MZN,400,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,vegetables and fruits,Kale,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,vegetables and fruits,Onions,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Cabo_Delgado,Namuno,MZ01,Cabo Delgado,MZ0114,Namuno,2,Namuno (rural),-13.63,38.82,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,970,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,cereals and tubers,Potatoes,KG,actual,Retail,MZN,65,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1525,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,42.5,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,72.5,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,32.5,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,miscellaneous food,Sugar,KG,actual,Retail,MZN,90,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,710,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,120,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,82.5,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,120,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,50,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,vegetables and fruits,Carrots,KG,actual,Retail,MZN,120,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,15,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,vegetables and fruits,Garlic,KG,actual,Retail,MZN,300,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,vegetables and fruits,Kale,KG,actual,Retail,MZN,52.5,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,vegetables and fruits,Onions,KG,actual,Retail,MZN,55,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Govuro,MZ03,Inhambane,MZ0303,Govuro,2,Govuro (rural),-21.17,34.8,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,60,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,1140,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,cereals and tubers,Potatoes,KG,actual,Retail,MZN,75,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1550,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,36.67,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,127.5,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,17.5,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,miscellaneous food,Sugar,KG,actual,Retail,MZN,90,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,685,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,135,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,85,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,135,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,72.73,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,vegetables and fruits,Carrots,KG,actual,Retail,MZN,175,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,vegetables and fruits,Cassava leaves,KG,actual,Retail,MZN,45,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,vegetables and fruits,Coconut,Unit,actual,Retail,MZN,26.59,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,vegetables and fruits,Garlic,KG,actual,Retail,MZN,290,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,vegetables and fruits,Kale,KG,actual,Retail,MZN,65,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,vegetables and fruits,Onions,KG,actual,Retail,MZN,65,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Mabote,MZ03,Inhambane,MZ0308,Mabote,2,Mabote (rural),-22.06,34.15,vegetables and fruits,Tomatoes,KG,actual,Retail,MZN,100,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,cereals and tubers,Maize meal,25 KG,actual,Retail,MZN,1000,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,cereals and tubers,Potatoes,KG,actual,Retail,MZN,60,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,cereals and tubers,Rice,25 KG,actual,Retail,MZN,1200,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,cereals and tubers,Sweet potatoes,KG,actual,Retail,MZN,40,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,"meat, fish and eggs",Fish,500 G,actual,Retail,MZN,60,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,miscellaneous food,Salt (iodised),KG,actual,Retail,MZN,40,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,miscellaneous food,Sugar,KG,actual,Retail,MZN,90,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,oil and fats,Oil (vegetable),5 L,actual,Retail,MZN,675,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,100,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,90,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,pulses and nuts,Groundnuts,KG,actual,Retail,MZN,110,2025-01-15,2025-02-14
MOZ,True,True,Inhambane,Panda,MZ03,Inhambane,MZ0312,Panda,2,Panda (rural),-24.06,34.74,vegetables and fruits,Cabbage,KG,actual,Retail,MZN,80,2025-01-15,2025-02-14
